State,District,Date,Year,Month,Avg_rainfall,Agency_name
Andhra Pradesh,Chittoor,2/20/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2/23/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2/25/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,2/27/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,3/2/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,3/9/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,3/11/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,3/14/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,3/15/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,3/16/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,3/22/2023,2023,3,0.336567995,IMD GRID MODEL
Andhra Pradesh,Chittoor,3/26/2023,2023,3,0.876214564,IMD GRID MODEL
Andhra Pradesh,Chittoor,3/29/2023,2023,3,0.052172287,IMD GRID MODEL
Andhra Pradesh,Chittoor,4/1/2023,2023,4,0.499980844,IMD GRID MODEL
Andhra Pradesh,Chittoor,4/12/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,4/9/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,4/17/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,4/19/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,4/23/2023,2023,4,0.303340051,IMD GRID MODEL
Andhra Pradesh,Chittoor,4/24/2023,2023,4,4.58446501,IMD GRID MODEL
Andhra Pradesh,Chittoor,4/25/2023,2023,4,0.332443873,IMD GRID MODEL
Andhra Pradesh,Chittoor,4/30/2023,2023,4,1.20623775,IMD GRID MODEL
Andhra Pradesh,Chittoor,5/2/2023,2023,5,11.00240396,IMD GRID MODEL
Andhra Pradesh,Chittoor,5/6/2023,2023,5,11.32603363,IMD GRID MODEL
Andhra Pradesh,Chittoor,5/9/2023,2023,5,2.736334283,IMD GRID MODEL
Andhra Pradesh,Chittoor,5/12/2023,2023,5,0.915367747,IMD GRID MODEL
Andhra Pradesh,Chittoor,5/18/2023,2023,5,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,5/19/2023,2023,5,0.897183824,IMD GRID MODEL
Andhra Pradesh,Chittoor,5/22/2023,2023,5,0.446459143,IMD GRID MODEL
Andhra Pradesh,Chittoor,5/24/2023,2023,5,1.256487046,IMD GRID MODEL
Andhra Pradesh,Chittoor,5/25/2023,2023,5,0.333659344,IMD GRID MODEL
Andhra Pradesh,Chittoor,6/2/2023,2023,6,5.133197658,IMD GRID MODEL
Andhra Pradesh,Chittoor,6/3/2023,2023,6,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,6/6/2023,2023,6,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,6/7/2023,2023,6,0.225600184,IMD GRID MODEL
Andhra Pradesh,Chittoor,6/14/2023,2023,6,3.056683788,IMD GRID MODEL
Andhra Pradesh,Chittoor,6/24/2023,2023,6,3.388100845,IMD GRID MODEL
Andhra Pradesh,Chittoor,6/28/2023,2023,6,0.039341223,IMD GRID MODEL
Andhra Pradesh,Chittoor,6/30/2023,2023,6,4.241326009,IMD GRID MODEL
Andhra Pradesh,Chittoor,7/12/2023,2023,7,2.57211566,IMD GRID MODEL
Andhra Pradesh,Chittoor,7/14/2023,2023,7,1.524274825,IMD GRID MODEL
Andhra Pradesh,Chittoor,7/22/2023,2023,7,0.008058645,IMD GRID MODEL
Andhra Pradesh,Chittoor,7/26/2023,2023,7,8.338462253,IMD GRID MODEL
Andhra Pradesh,Chittoor,7/28/2023,2023,7,0.002849078,IMD GRID MODEL
Andhra Pradesh,Chittoor,7/30/2023,2023,7,0.121678626,IMD GRID MODEL
Andhra Pradesh,Chittoor,8/5/2023,2023,8,0.343586866,IMD GRID MODEL
Andhra Pradesh,Chittoor,8/6/2023,2023,8,0.006160537,IMD GRID MODEL
Andhra Pradesh,Chittoor,8/19/2023,2023,8,0.000169765,IMD GRID MODEL
Andhra Pradesh,Chittoor,8/20/2023,2023,8,3.424366633,IMD GRID MODEL
Andhra Pradesh,Chittoor,8/25/2023,2023,8,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,8/31/2023,2023,8,2.90477425,IMD GRID MODEL
Andhra Pradesh,Chittoor,9/1/2023,2023,9,7.569242374,IMD GRID MODEL
Andhra Pradesh,Chittoor,9/7/2023,2023,9,2.160128629,IMD GRID MODEL
Andhra Pradesh,Chittoor,9/8/2023,2023,9,7.366514737,IMD GRID MODEL
Andhra Pradesh,Chittoor,9/14/2023,2023,9,1.507399663,IMD GRID MODEL
Andhra Pradesh,Chittoor,9/15/2023,2023,9,0.986174264,IMD GRID MODEL
Andhra Pradesh,Chittoor,9/17/2023,2023,9,21.19322556,IMD GRID MODEL
Andhra Pradesh,Chittoor,9/20/2023,2023,9,3.522219832,IMD GRID MODEL
Andhra Pradesh,Chittoor,9/23/2023,2023,9,6.492253959,IMD GRID MODEL
Andhra Pradesh,Chittoor,9/29/2023,2023,9,10.96440775,IMD GRID MODEL
Andhra Pradesh,Chittoor,10/2/2023,2023,10,0.005588528,IMD GRID MODEL
Andhra Pradesh,Chittoor,10/9/2023,2023,10,5.895119971,IMD GRID MODEL
Andhra Pradesh,Chittoor,10/10/2023,2023,10,4.223814078,IMD GRID MODEL
Andhra Pradesh,Chittoor,10/13/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,10/15/2023,2023,10,0.16845117,IMD GRID MODEL
Andhra Pradesh,Chittoor,10/17/2023,2023,10,0.07070657,IMD GRID MODEL
Andhra Pradesh,Chittoor,10/27/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,10/28/2023,2023,10,0.016722087,IMD GRID MODEL
Andhra Pradesh,Chittoor,10/29/2023,2023,10,2.329591591,IMD GRID MODEL
Andhra Pradesh,Chittoor,10/30/2023,2023,10,0.665709198,IMD GRID MODEL
Andhra Pradesh,Chittoor,11/1/2023,2023,11,0.620446885,IMD GRID MODEL
Andhra Pradesh,Chittoor,11/3/2023,2023,11,1.948609646,IMD GRID MODEL
Andhra Pradesh,Chittoor,11/14/2023,2023,11,0.648172351,IMD GRID MODEL
Andhra Pradesh,Chittoor,11/13/2023,2023,11,0.000991604,IMD GRID MODEL
Andhra Pradesh,Chittoor,11/20/2023,2023,11,0.124608015,IMD GRID MODEL
Andhra Pradesh,Chittoor,12/12/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,12/17/2023,2023,12,0.771216556,IMD GRID MODEL
Andhra Pradesh,Chittoor,12/22/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Chittoor,12/30/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,1/3/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,1/6/2023,2023,1,0.138822239,IMD GRID MODEL
Andhra Pradesh,East Godavari,1/9/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,1/14/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,1/16/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,1/19/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,1/21/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,1/25/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,1/30/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2/18/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,2/22/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,3/1/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,3/2/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,3/4/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,3/7/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,3/8/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,3/14/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,3/16/2023,2023,3,0.006147791,IMD GRID MODEL
Andhra Pradesh,East Godavari,3/19/2023,2023,3,45.6009407,IMD GRID MODEL
Andhra Pradesh,East Godavari,3/28/2023,2023,3,1.148298983,IMD GRID MODEL
Andhra Pradesh,East Godavari,3/30/2023,2023,3,0.806433246,IMD GRID MODEL
Andhra Pradesh,East Godavari,4/5/2023,2023,4,0.010179756,IMD GRID MODEL
Andhra Pradesh,East Godavari,4/9/2023,2023,4,0.009099387,IMD GRID MODEL
Andhra Pradesh,East Godavari,4/10/2023,2023,4,0.004402356,IMD GRID MODEL
Andhra Pradesh,East Godavari,4/12/2023,2023,4,0.621057989,IMD GRID MODEL
Andhra Pradesh,East Godavari,4/16/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,4/17/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,5/12/2023,2023,5,1.534028737,IMD GRID MODEL
Andhra Pradesh,East Godavari,5/17/2023,2023,5,0.135268226,IMD GRID MODEL
Andhra Pradesh,East Godavari,5/23/2023,2023,5,4.806055846,IMD GRID MODEL
Andhra Pradesh,East Godavari,5/25/2023,2023,5,1.022653154,IMD GRID MODEL
Andhra Pradesh,East Godavari,5/28/2023,2023,5,0.067367059,IMD GRID MODEL
Andhra Pradesh,East Godavari,5/31/2023,2023,5,4.26758037,IMD GRID MODEL
Andhra Pradesh,East Godavari,6/3/2023,2023,6,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,6/6/2023,2023,6,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,6/7/2023,2023,6,1.196557919,IMD GRID MODEL
Andhra Pradesh,East Godavari,6/14/2023,2023,6,0.268814659,IMD GRID MODEL
Andhra Pradesh,East Godavari,6/30/2023,2023,6,1.1678899,IMD GRID MODEL
Andhra Pradesh,East Godavari,7/2/2023,2023,7,0.249758523,IMD GRID MODEL
Andhra Pradesh,East Godavari,7/6/2023,2023,7,16.46318495,IMD GRID MODEL
Andhra Pradesh,East Godavari,7/21/2023,2023,7,9.068772744,IMD GRID MODEL
Andhra Pradesh,East Godavari,7/22/2023,2023,7,2.351587951,IMD GRID MODEL
Andhra Pradesh,East Godavari,7/31/2023,2023,7,0.932141592,IMD GRID MODEL
Andhra Pradesh,East Godavari,8/6/2023,2023,8,1.822170382,IMD GRID MODEL
Andhra Pradesh,East Godavari,8/10/2023,2023,8,0.241735354,IMD GRID MODEL
Andhra Pradesh,East Godavari,8/24/2023,2023,8,3.273064776,IMD GRID MODEL
Andhra Pradesh,East Godavari,8/25/2023,2023,8,5.067870414,IMD GRID MODEL
Andhra Pradesh,East Godavari,8/26/2023,2023,8,16.62647055,IMD GRID MODEL
Andhra Pradesh,East Godavari,8/29/2023,2023,8,0.56142575,IMD GRID MODEL
Andhra Pradesh,East Godavari,9/3/2023,2023,9,6.036649393,IMD GRID MODEL
Andhra Pradesh,East Godavari,9/7/2023,2023,9,23.53087829,IMD GRID MODEL
Andhra Pradesh,East Godavari,9/13/2023,2023,9,7.19842166,IMD GRID MODEL
Andhra Pradesh,East Godavari,9/14/2023,2023,9,4.305203143,IMD GRID MODEL
Andhra Pradesh,East Godavari,9/21/2023,2023,9,6.400728729,IMD GRID MODEL
Andhra Pradesh,East Godavari,9/23/2023,2023,9,1.337291725,IMD GRID MODEL
Andhra Pradesh,East Godavari,9/26/2023,2023,9,6.27607977,IMD GRID MODEL
Andhra Pradesh,East Godavari,9/29/2023,2023,9,5.897028973,IMD GRID MODEL
Andhra Pradesh,East Godavari,10/1/2023,2023,10,3.838766786,IMD GRID MODEL
Andhra Pradesh,East Godavari,10/3/2023,2023,10,0.162233536,IMD GRID MODEL
Andhra Pradesh,East Godavari,10/5/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,10/7/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,10/9/2023,2023,10,0.710369194,IMD GRID MODEL
Andhra Pradesh,East Godavari,10/12/2023,2023,10,0.435010446,IMD GRID MODEL
Andhra Pradesh,East Godavari,10/16/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,10/20/2023,2023,10,2.442515062,IMD GRID MODEL
Andhra Pradesh,East Godavari,10/22/2023,2023,10,0.050660898,IMD GRID MODEL
Andhra Pradesh,East Godavari,11/6/2023,2023,11,1.359343775,IMD GRID MODEL
Andhra Pradesh,East Godavari,11/7/2023,2023,11,6.859527757,IMD GRID MODEL
Andhra Pradesh,East Godavari,11/16/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,11/20/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,11/29/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,12/10/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,12/13/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,12/14/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,12/17/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,12/18/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,12/22/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,12/29/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,East Godavari,12/30/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Guntur,1/2/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Guntur,1/7/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Guntur,1/16/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Guntur,1/23/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Guntur,1/29/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Guntur,2/1/2023,2023,2,0.129812245,IMD GRID MODEL
Andhra Pradesh,Guntur,2/8/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Guntur,2/19/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Guntur,2/20/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Guntur,2/25/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Guntur,3/9/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Guntur,3/12/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Guntur,3/16/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Guntur,3/24/2023,2023,3,8.008257912,IMD GRID MODEL
Andhra Pradesh,Guntur,3/27/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Guntur,4/3/2023,2023,4,1.832367183,IMD GRID MODEL
Andhra Pradesh,Guntur,4/4/2023,2023,4,0.004066675,IMD GRID MODEL
Andhra Pradesh,Guntur,4/15/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Guntur,4/16/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Guntur,4/20/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Guntur,4/28/2023,2023,4,0.847213604,IMD GRID MODEL
Andhra Pradesh,Guntur,5/15/2023,2023,5,0,IMD GRID MODEL
Andhra Pradesh,Guntur,5/18/2023,2023,5,0,IMD GRID MODEL
Andhra Pradesh,Guntur,5/19/2023,2023,5,0,IMD GRID MODEL
Andhra Pradesh,Guntur,5/21/2023,2023,5,3.637269621,IMD GRID MODEL
Andhra Pradesh,Guntur,5/24/2023,2023,5,0,IMD GRID MODEL
Andhra Pradesh,Guntur,5/30/2023,2023,5,0,IMD GRID MODEL
Andhra Pradesh,Guntur,6/2/2023,2023,6,0,IMD GRID MODEL
Andhra Pradesh,Guntur,6/3/2023,2023,6,0,IMD GRID MODEL
Andhra Pradesh,Guntur,6/6/2023,2023,6,0,IMD GRID MODEL
Andhra Pradesh,Guntur,6/9/2023,2023,6,0.736648656,IMD GRID MODEL
Andhra Pradesh,Guntur,6/11/2023,2023,6,5.702147977,IMD GRID MODEL
Andhra Pradesh,Guntur,6/12/2023,2023,6,0.002089666,IMD GRID MODEL
Andhra Pradesh,Guntur,6/14/2023,2023,6,0.032144816,IMD GRID MODEL
Andhra Pradesh,Guntur,6/17/2023,2023,6,0,IMD GRID MODEL
Andhra Pradesh,Guntur,6/20/2023,2023,6,1.738421025,IMD GRID MODEL
Andhra Pradesh,Guntur,6/22/2023,2023,6,11.98693976,IMD GRID MODEL
Andhra Pradesh,Guntur,6/23/2023,2023,6,17.83520553,IMD GRID MODEL
Andhra Pradesh,Guntur,7/10/2023,2023,7,25.01923957,IMD GRID MODEL
Andhra Pradesh,Guntur,7/16/2023,2023,7,2.581082826,IMD GRID MODEL
Andhra Pradesh,Guntur,7/18/2023,2023,7,0.742073597,IMD GRID MODEL
Andhra Pradesh,Guntur,7/19/2023,2023,7,6.827362623,IMD GRID MODEL
Andhra Pradesh,Guntur,7/21/2023,2023,7,5.951778939,IMD GRID MODEL
Andhra Pradesh,Guntur,7/28/2023,2023,7,0.224471157,IMD GRID MODEL
Andhra Pradesh,Prakasam,1/19/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,1/27/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,1/30/2023,2023,1,0.132005785,IMD GRID MODEL
Andhra Pradesh,Prakasam,1/29/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2/1/2023,2023,2,0.01038001,IMD GRID MODEL
Andhra Pradesh,Prakasam,2/2/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2/4/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2/8/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2/9/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2/13/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2/17/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2/22/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,2/28/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,3/5/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,3/7/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,3/12/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,3/18/2023,2023,3,2.132375642,IMD GRID MODEL
Andhra Pradesh,Prakasam,3/19/2023,2023,3,5.963941349,IMD GRID MODEL
Andhra Pradesh,Prakasam,3/22/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,3/26/2023,2023,3,4.990711999,IMD GRID MODEL
Andhra Pradesh,Prakasam,3/27/2023,2023,3,1.412233089,IMD GRID MODEL
Andhra Pradesh,Prakasam,3/31/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,4/1/2023,2023,4,0.372635872,IMD GRID MODEL
Andhra Pradesh,Prakasam,4/12/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,4/21/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,4/24/2023,2023,4,4.878518529,IMD GRID MODEL
Andhra Pradesh,Prakasam,4/25/2023,2023,4,0.074789132,IMD GRID MODEL
Andhra Pradesh,Prakasam,4/28/2023,2023,4,0.014415728,IMD GRID MODEL
Andhra Pradesh,Prakasam,5/5/2023,2023,5,0.185090019,IMD GRID MODEL
Andhra Pradesh,Prakasam,5/8/2023,2023,5,2.120240415,IMD GRID MODEL
Andhra Pradesh,Prakasam,5/18/2023,2023,5,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,5/20/2023,2023,5,2.417951541,IMD GRID MODEL
Andhra Pradesh,Prakasam,5/25/2023,2023,5,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,6/11/2023,2023,6,0.802204151,IMD GRID MODEL
Andhra Pradesh,Prakasam,6/16/2023,2023,6,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,6/24/2023,2023,6,5.357416196,IMD GRID MODEL
Andhra Pradesh,Prakasam,6/25/2023,2023,6,4.720909306,IMD GRID MODEL
Andhra Pradesh,Prakasam,6/27/2023,2023,6,0.712969549,IMD GRID MODEL
Andhra Pradesh,Prakasam,7/1/2023,2023,7,0.009542409,IMD GRID MODEL
Andhra Pradesh,Prakasam,7/2/2023,2023,7,0.59272556,IMD GRID MODEL
Andhra Pradesh,Prakasam,7/3/2023,2023,7,2.46589765,IMD GRID MODEL
Andhra Pradesh,Prakasam,7/4/2023,2023,7,17.09846534,IMD GRID MODEL
Andhra Pradesh,Prakasam,7/14/2023,2023,7,3.21956463,IMD GRID MODEL
Andhra Pradesh,Prakasam,7/15/2023,2023,7,0.074144598,IMD GRID MODEL
Andhra Pradesh,Prakasam,7/23/2023,2023,7,2.133622621,IMD GRID MODEL
Andhra Pradesh,Prakasam,7/27/2023,2023,7,8.995783983,IMD GRID MODEL
Andhra Pradesh,Prakasam,7/31/2023,2023,7,0.11974625,IMD GRID MODEL
Andhra Pradesh,Prakasam,8/3/2023,2023,8,0.049277472,IMD GRID MODEL
Andhra Pradesh,Prakasam,8/5/2023,2023,8,1.069053344,IMD GRID MODEL
Andhra Pradesh,Prakasam,8/6/2023,2023,8,0.37101514,IMD GRID MODEL
Andhra Pradesh,Prakasam,8/7/2023,2023,8,0.086646,IMD GRID MODEL
Andhra Pradesh,Prakasam,8/17/2023,2023,8,0.291307327,IMD GRID MODEL
Andhra Pradesh,Prakasam,8/19/2023,2023,8,0.654351037,IMD GRID MODEL
Andhra Pradesh,Prakasam,8/26/2023,2023,8,5.058411647,IMD GRID MODEL
Andhra Pradesh,Prakasam,8/27/2023,2023,8,1.143158464,IMD GRID MODEL
Andhra Pradesh,Prakasam,8/28/2023,2023,8,1.087917054,IMD GRID MODEL
Andhra Pradesh,Prakasam,9/1/2023,2023,9,0.141135578,IMD GRID MODEL
Andhra Pradesh,Prakasam,9/10/2023,2023,9,3.962262532,IMD GRID MODEL
Andhra Pradesh,Prakasam,9/13/2023,2023,9,0.68676927,IMD GRID MODEL
Andhra Pradesh,Prakasam,9/16/2023,2023,9,0.684123638,IMD GRID MODEL
Andhra Pradesh,Prakasam,9/17/2023,2023,9,0.385687982,IMD GRID MODEL
Andhra Pradesh,Prakasam,9/20/2023,2023,9,0.077005955,IMD GRID MODEL
Andhra Pradesh,Prakasam,9/22/2023,2023,9,14.16312996,IMD GRID MODEL
Andhra Pradesh,Prakasam,9/24/2023,2023,9,12.56278842,IMD GRID MODEL
Andhra Pradesh,Prakasam,10/2/2023,2023,10,0.264639011,IMD GRID MODEL
Andhra Pradesh,Prakasam,10/3/2023,2023,10,1.304262224,IMD GRID MODEL
Andhra Pradesh,Prakasam,10/9/2023,2023,10,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,11/4/2023,2023,11,4.29185131,IMD GRID MODEL
Andhra Pradesh,Prakasam,11/11/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,11/16/2023,2023,11,0.058566869,IMD GRID MODEL
Andhra Pradesh,Prakasam,11/22/2023,2023,11,5.619892938,IMD GRID MODEL
Andhra Pradesh,Prakasam,11/23/2023,2023,11,13.30980467,IMD GRID MODEL
Andhra Pradesh,Prakasam,11/26/2023,2023,11,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,11/28/2023,2023,11,0.078902905,IMD GRID MODEL
Andhra Pradesh,Prakasam,12/1/2023,2023,12,0.813268508,IMD GRID MODEL
Andhra Pradesh,Prakasam,12/5/2023,2023,12,84.23326132,IMD GRID MODEL
Andhra Pradesh,Prakasam,12/9/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,12/11/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,12/13/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,12/14/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,12/15/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,Prakasam,12/18/2023,2023,12,0.011444038,IMD GRID MODEL
Andhra Pradesh,Prakasam,12/26/2023,2023,12,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,1/1/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,1/7/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,1/9/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,1/11/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,1/14/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,1/25/2023,2023,1,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2/4/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2/7/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2/8/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2/16/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2/17/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2/24/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2/25/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2/26/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,2/27/2023,2023,2,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,3/2/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,3/17/2023,2023,3,2.964551363,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,3/18/2023,2023,3,4.124516046,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,3/22/2023,2023,3,0.014004314,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,3/23/2023,2023,3,0.046972279,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,3/28/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,3/30/2023,2023,3,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,4/12/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,4/13/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,4/15/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,4/16/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,4/17/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,4/18/2023,2023,4,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,4/25/2023,2023,4,0.118804962,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,5/9/2023,2023,5,1.281069266,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,5/12/2023,2023,5,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,5/15/2023,2023,5,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,5/16/2023,2023,5,0,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,5/19/2023,2023,5,4.93882592,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,5/21/2023,2023,5,0.020778701,IMD GRID MODEL
Andhra Pradesh,SPSR Nellore,6/2/2023,2023,6,0.144132866,IMD GRID MODEL
